TCONST	TITLETYPE	PRIMARYTITLE	ORIGINALTITLE	ISADULT	STARTYEAR	ENDYEAR	RUNTIMEMINUTES	GENRES	AVERAGERATING	NUMVOTES	TITLETYPE_NEW	SHOW_ID	TYPE	TITLE	DIRECTOR	CAST	COUNTRY	DATE_ADDED	RELEASE_YEAR	RATING	DURATION	LISTED_IN	DESCRIPTION
tt0111780	movie	Yaar Gaddar	Yaar Gaddar	0	1994		155	Action,Drama	4.6	98	Movie	80157132	Movie	Yaar Gaddar	Umesh Mehra	Mithun Chakraborty, Saif Ali Khan, Somy Ali, Prem Chopra, Gulshan Grover, Puneet Issar, Himani Shivpuri, Johnny Lever, Yunus Parvez, Umesh Shukla	India	July 1, 2017	1994	TV-14	148 min	Dramas, International Movies	When his brother becomes involved in a deadly bank robbery, a heartbroken cop vows to track down and retrieve his wayward sibling – dead or alive.
tt0212686	tvSeries	Power Rangers Lightspeed Rescue	Power Rangers Lightspeed Rescue	0	2000	2001	30	Action,Adventure,Drama	6.5	1510	TV Show	70213082	TV Show	Power Rangers Lightspeed Rescue		Michael Chaturantabut, Sean CW Johnson, Alison MacInnis, Keith Robinson, Sasha Craig, Monica Louwerens, Rhett Fisher, Ron Roggé, Jennifer L. Yen, Kim Strauss	United States, France, Japan	January 1, 2016	2000	TV-Y7-FV	1 Season	Kids' TV	As demons rumble from their graves beneath Mariner Bay, a government organization called Lightspeed recruits five civilians to defend the city.
tt0175880	movie	Magnolia	Magnolia	0	1999		188	Drama	8.0	280478	Movie	60000440	Movie	Magnolia	Paul Thomas Anderson	Jeremy Blackman, Tom Cruise, Melinda Dillon, April Grace, Luis Guzmán, Philip Baker Hall, Philip Seymour Hoffman, Ricky Jay, William H. Macy, Alfred Molina, Julianne Moore, Michael Murphy, John C. Reilly, Jason Robards, Melora Walters	United States	January 1, 2020	1999	R	189 min	Dramas, Independent Movies	Through chance, human action, past history and divine intervention, an eclectic cast of characters weaves and warps through each other's lives.
tt0087469	movie	Indiana Jones and the Temple of Doom	Indiana Jones and the Temple of Doom	0	1984		118	Action,Adventure	7.6	429230	Movie	60010488	Movie	Indiana Jones and the Temple of Doom	Steven Spielberg	Harrison Ford, Kate Capshaw, Amrish Puri, Roshan Seth, Philip Stone, Roy Chiao, Jonathan Ke Quan, David Yip, Ric Young, Chua Kah Joo	United States	January 1, 2019	1984	PG	119 min	Action & Adventure, Children & Family Movies, Classic Movies	Indiana Jones, his young sidekick and a spoiled songbird get more than they bargained for when they go to India in search of a missing magical stone.
tt0177505	movie	Aakhri Adaalat	Aakhri Adaalat	0	1988			Action,Thriller	5.3	63	Movie	20254278	Movie	Aakhri Adaalat	Rajiv Mehra	Vinod Khanna, Dimple Kapadia, Jackie Shroff, Sonam, Vinod Mehra, Shafi Inamdar, Gulshan Grover, Roopesh Kumar	India	September 1, 2017	1988	TV-14	148 min	Action & Adventure, International Movies	An intrepid police inspector forced into a desk job must take matters into his own hands when ruthless criminals are released on a technicality.
tt0107818	movie	Philadelphia	Philadelphia	0	1993		125	Drama	7.7	215651	Movie	855084	Movie	Philadelphia	Jonathan Demme	Tom Hanks, Denzel Washington, Jason Robards, Mary Steenburgen, Antonio Banderas, Ron Vawter, Robert Ridgely, Charles Napier, Lisa Summerour, Obba Babatundé	United States	July 1, 2019	1993	PG-13	126 min	Classic Movies, Dramas, LGBTQ Movies	Philadelphia attorney Andrew Beckett launches a wrongful termination suit against his law firm when they fire him because he's gay and HIV-positive.
tt0268397	movie	Jimmy Neutron: Boy Genius	Jimmy Neutron: Boy Genius	0	2001		82	Action,Adventure,Animation	6.0	29526	Movie	60021788	Movie	Jimmy Neutron: Boy Genius	John A. Davis	Debi Derryberry, Jeffrey Garcia, Rob Paulsen, Megan Cavanagh, Mark DeCarlo, Carolyn Lawrence, Andrea Martin, Candi Milo, Crystal Scales, Martin Short, Patrick Stewart, Jim Cummings	United States	January 1, 2020	2001	G	83 min	Children & Family Movies, Comedies, Sci-Fi & Fantasy	When gooey green aliens kidnap all the adults in Retroville, it's up to 11-year-old Jimmy Neutron to come up with a plan to rescue them.
tt0410297	movie	The Lake House	The Lake House	0	2006		99	Drama,Fantasy,Romance	6.8	135061	Movie	70043303	Movie	The Lake House	Alejandro Agresti	Keanu Reeves, Sandra Bullock, Dylan Walsh, Shohreh Aghdashloo, Ebon Moss-Bachrach, Lynn Collins, Willeke van Ammelrooy, Christopher Plummer	United States	September 1, 2019	2006	PG	98 min	Dramas, Romantic Movies, Sci-Fi & Fantasy	A lonely doctor begins writing letters to the frustrated architect who lives in her former home, only to discover that they're living two years apart.
tt0101329	movie	An American Tail: Fievel Goes West	An American Tail: Fievel Goes West	0	1991		75	Adventure,Animation,Family	6.5	22662	Movie	60033788	Movie	An American Tail: Fievel Goes West	Phil Nibbelink, Simon Wells	Philip Glasser, James Stewart, Erica Yohn, Cathy Cavadini, Nehemiah Persoff, Dom DeLuise, Amy Irving, John Cleese, Jon Lovitz	United States	April 1, 2018	1991	G	75 min	Children & Family Movies	Fievel and his family head west for what turns out to be a wild adventure. Deep in cowboy country, the intrepid mouse faces down a nasty feline.
tt0195714	movie	Final Destination	Final Destination	0	2000		98	Horror,Thriller	6.7	221283	Movie	60000393	Movie	Final Destination	James Wong	Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke, Seann William Scott, Tony Todd, Daniel Roebuck, Chad Donella, Roger Guenveur Smith, Amanda Detmer	United States	January 1, 2020	2000	R	98 min	Cult Movies, Horror Movies, Thrillers	After narrowly avoiding a fatal plane explosion, a group of seemingly lucky teen classmates finds that Death is not so easily cheated.
tt0385880	movie	Monster House	Monster House	0	2006		91	Adventure,Animation,Comedy	6.6	95349	Movie	70044595	Movie	Monster House	Gil Kenan	Mitchel Musso, Sam Lerner, Spencer Locke, Steve Buscemi, Kathleen Turner, Jason Lee, Jon Heder, Maggie Gyllenhaal, Catherine O'Hara, Fred Willard, Nick Cannon, Kevin James	United States	November 1, 2019	2006	PG	91 min	Children & Family Movies, Comedies	Three friends uncover the truth about a scary abandoned house in their neighborhood that has a personality of its own and seems to be eating people.
tt0119572	movie	Love Jones	Love Jones	0	1997		104	Drama,Romance	7.5	3702	Movie	1150871	Movie	Love Jones	Theodore Witcher	Larenz Tate, Nia Long, Isaiah Washington, Lisa Nicole Carson, Bill Bellamy, Leonard Roberts, Bernadette L. Clarke, Khalil Kain	United States	November 1, 2019	1997	R	109 min	Comedies, Dramas, Independent Movies	In this urban romantic comedy set in Chicago, the ups and downs of courtship play out between a young black poet and a pretty shutterbug.
tt0350079	movie	Mr. Virgin	Sam sap chue lam	0	1984		85	Comedy,Drama	5.2	55	Movie	80997862	Movie	Mr. Virgin	Anthony Chan	Olivia Cheng, Alfred Cheung, Hu Chin, Chung Ping Geung, Anglie Leung	Hong Kong	August 16, 2018	1984	TV-14	86 min	Comedies, Dramas, International Movies	When a young man ignores a feng shui master’s warning and decides to marry before turning 30, a series of mishaps begins to curse his life.
tt0110852	movie	Love on Delivery	Poh wai ji wong	0	1994		100	Comedy	6.9	2431	Movie	70026792	Movie	Love on Delivery	Stephen Chow	Stephen Chow, Christy Chung, Ng Man-Tat	Hong Kong	August 16, 2018	1994	TV-14	93 min	Action & Adventure, Comedies, International Movies	To prove himself to a love interest, a delivery boy learns dubious kung fu from an aging charlatan so he can challenge his archrival to a fight.
tt0103919	movie	Candyman	Candyman	0	1992		99	Horror,Thriller	6.6	65679	Movie	347365	Movie	Candyman	Bernard Rose	Virginia Madsen, Tony Todd, Xander Berkeley, Kasi Lemmons, Vanessa Williams, DeJuan Guy, Michael Culkin, Stanley DeSantis	United States, United Kingdom	October 1, 2019	1992	R	99 min	Cult Movies, Horror Movies	Grad student Helen Lyle unintentionally summons the Candyman, a hook-handed creature made flesh by other people's belief in him.
tt0417349	tvMiniSeries	North & South	North & South	0	2004	2004	235	Drama,Romance	8.6	28593	TV Show	70202593	TV Show	North & South		Daniela Denby-Ashe, Richard Armitage, Tim Pigott-Smith, Sinéad Cusack, Lesley Manville, Brendan Coyle, Anna Maxwell Martin, Jo Joyner, Pauline Quirke, Kay Lyon	United Kingdom	March 31, 2017	2004	NR	1 Season	British TV Shows, Romantic TV Shows, TV Dramas	When her father moves his family to an industrial mill town, the parson's daughter, Margaret Hale, struggles to adapt to her harsh new surroundings.
tt0363472	movie	Bewafaa	Bewafaa	0	2005		149	Drama,Romance	4.4	2230	Movie	70034607	Movie	Bewafaa	Dharmesh Darshan	Anil Kapoor, Akshay Kumar, Kareena Kapoor, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali, Supriya Pathak, Raj Premi, Supriya Karnik	India	July 21, 2019	2005	TV-PG	149 min	Dramas, International Movies, Romantic Movies	A young woman faces pressure to marry her brother-in-law, after her sister dies while giving birth. But she's secretly in love with someone else.
tt0499375	movie	Guru	Guru	0	2007		166	Biography,Drama	7.7	20923	Movie	70063017	Movie	Guru	Mani Ratnam	Abhishek Bachchan, Mithun Chakraborty, Aishwarya Rai Bachchan, Madhavan, Vidya Balan, Roshan Seth, Arya Babbar, Sachin Khedekar, Dhritiman Chatterjee, Manoj Joshi	India	March 1, 2018	2007	TV-14	155 min	Dramas, International Movies	Ambitious Gurukant Desai ignores his father's advice and leaves his village to find success in Turkey.
tt0167260	movie	The Lord of the Rings: The Return of the King	The Lord of the Rings: The Return of the King	0	2003		201	Adventure,Drama,Fantasy	8.9	1578336	Movie	60004484	Movie	The Lord of the Rings: The Return of the King	Peter Jackson	Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin, Cate Blanchett, John Rhys-Davies, Bernard Hill, Billy Boyd, Dominic Monaghan, Orlando Bloom, Hugo Weaving	New Zealand, United States	January 1, 2020	2003	PG-13	201 min	Action & Adventure, Sci-Fi & Fantasy	Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor.
tt0367110	movie	Swades	Swades: We, the People	0	2004		210	Drama	8.2	78799	Movie	70019491	Movie	Swades	Ashutosh Gowariker	Shah Rukh Khan, Gayatri Joshi, Kishori Balal, Smith Seth, Lekh Tandon, Rajesh Vivek, Daya Shankar Pandey, Farrukh Jaffar	India	March 1, 2018	2004	TV-PG	185 min	Dramas, International Movies	An Americanized NASA scientist returns to his native India on a business trip and searches for the nanny who helped raise him.
tt0084671	movie	Legendary Weapons of China	Shi ba ban wu yi	0	1982		109	Action,Comedy,Drama	7.0	1226	Movie	70059191	Movie	Legendary Weapons of China	Chia-Liang Liu	Gordon Liu, Chia Yung Liu, Hou Hsiao, Chia-Liang Liu, Tiet Wo Chu, Sheng Fu, Kara Hui	Hong Kong	August 16, 2018	1982	TV-14	101 min	Action & Adventure, Cult Movies, International Movies	Three assassins – magician Lei Ying, hit man Tieh Hon and kung fu master Ti Tan – are sent to Yunnan by their clan leader to bring to justice another clan member who betrayed the tribe.
tt0217505	movie	Gangs of New York	Gangs of New York	0	2002		167	Crime,Drama	7.5	390293	Movie	60021787	Movie	Gangs of New York	Martin Scorsese	Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent, John C. Reilly, Henry Thomas, Liam Neeson, Brendan Gleeson, Gary Lewis, Stephen Graham	United States, Italy	August 20, 2019	2002	R	167 min	Dramas	In the crime-ridden slums of New York in the 1860s, vengeful orphan Amsterdam Vallon joins the cutthroat gang of his father's killer, Bill the Butcher.
tt0438875	movie	Insan	Insan	0	2005		141	Action,Crime,Drama	4.6	1200	Movie	70025303	Movie	Insan	K. Subhash	Akshay Kumar, Ajay Devgn, Tusshar Kapoor, Esha Deol, Lara Dutta, Laila, Rahul Dev, Koena Mitra, Archana Puran Singh, Sharat Saxena	India	March 1, 2018	2005	TV-14	141 min	Action & Adventure, Dramas, International Movies	A grieving policeman and a rickshaw driver are brought together by a dark, tragic secret that will change their lives forever.
tt0264464	movie	Catch Me If You Can	Catch Me If You Can	0	2002		141	Biography,Crime,Drama	8.1	778248	Movie	60024942	Movie	Catch Me If You Can	Steven Spielberg	Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin	United States, Canada	January 1, 2020	2002	PG-13	142 min	Dramas	An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit.
tt0059037	movie	The Cincinnati Kid	The Cincinnati Kid	0	1965		102	Drama	7.3	14562	Movie	70031779	Movie	The Cincinnati Kid	Norman Jewison	Steve McQueen, Edward G. Robinson, Ann-Margret, Karl Malden, Tuesday Weld, Joan Blondell, Rip Torn, Jack Weston, Cab Calloway, Jeff Corey, Theo Marcuse	United States	November 1, 2019	1965	TV-14	103 min	Classic Movies, Dramas	In Depression-era New Orleans, cocksure stud poker player Eric Stoner – the titular Cincinnati Kid – challenges longtime champ Lancey "The Man" Howard to a showdown at the table, where a war of wills – and nerve – ensues.
tt0476964	movie	The Brave One	The Brave One	0	2007		122	Action,Crime,Drama	6.7	57123	Movie	70060000	Movie	The Brave One	Neil Jordan	Jodie Foster, Terrence Howard, Naveen Andrews, Carmen Ejogo, Nicky Katt, Mary Steenburgen, Lenny Venito, Zoë Kravitz, Jane Adams, Gordon MacDonald	United States	November 1, 2019	2007	R	122 min	Dramas, Thrillers	New York City radio host Erica Bain decides to take the law into her own hands after losing her fiancé in a brutal Central Park attack.
tt0445922	movie	Across the Universe	Across the Universe	0	2007		133	Drama,Fantasy,History	7.3	104063	Movie	70045863	Movie	Across the Universe	Julie Taymor	Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs, Martin Luther, James Urbaniak, T.V. Carpio, Spencer Liff	United States, United Kingdom	January 1, 2019	2007	PG-13	133 min	Dramas, Music & Musicals, Romantic Movies	An American girl and a British lad fall in love amid the social and political upheaval of the 1960s, in this musical featuring songs by the Beatles.
tt0139491	movie	The Negro Soldier	The Negro Soldier	0	1944		43	Documentary,Drama,War	5.9	573	Movie	80119191	Movie	The Negro Soldier	Stuart Heisler		United States	March 31, 2017	1944	TV-14	40 min	Classic Movies, Documentaries	This documentary urged African Americans to enlist and join in the effort to be part of America's continuing fight in World War II.
tt0239495	movie	Jaal	Jaal	0	1986			Action,Drama	5.7	87	Movie	80157086	Movie	Jaal	Umesh Mehra	Jeetendra, Mithun Chakraborty, Rekha, Mandakini, Moon Moon Sen, Vinod Mehra, Tanuja, Amrit Pal	India	December 8, 2017	1986	TV-MA	162 min	Action & Adventure, International Movies	When a mysterious woman hires Shankar to spy on a family, he must determine how his own father's abandonment figures into the situation.
tt0413099	movie	Evan Almighty	Evan Almighty	0	2007		96	Comedy,Family,Fantasy	5.4	135542	Movie	70045274	Movie	Evan Almighty	Tom Shadyac	Steve Carell, John Goodman, Molly Shannon, Lauren Graham, Graham Phillips, Johnny Simmons, Morgan Freeman, Wanda Sykes, John Michael Higgins, Jonah Hill, Jimmy Bennett	United States	April 16, 2019	2007	PG	96 min	Children & Family Movies, Comedies, Faith & Spirituality	God summons narcissistic Evan to build an ark in preparation for a flood. Meanwhile, Evan's family interprets his new hobby as a midlife crisis.
tt0185335	movie	Ghulam-E-Musthafa	Ghulam-E-Musthafa	0	1997		162	Action,Crime,Drama	6.6	1045	Movie	20705133	Movie	Ghulam-E-Musthafa	Partho Ghosh	Nana Patekar, Raveena Tandon, Paresh Rawal, Aruna Irani, Mohan Joshi, Mohnish Bahl, Shivaji Satham, Vishwajeet Pradhan, Ashwin Kaushal, Satish Shah	India	December 31, 2019	1997	TV-MA	161 min	Action & Adventure, Dramas, International Movies	Giving up his life of crime for love, a gangster struggles with a moral dilemma when tragic events and enduring enemies take him back to the underworld.
tt0261392	movie	Jay and Silent Bob Strike Back	Jay and Silent Bob Strike Back	0	2001		104	Comedy	6.8	145771	Movie	60004476	Movie	Jay and Silent Bob Strike Back	Kevin Smith	Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson, Brian O'Halloran, Shannon Elizabeth, Eliza Dushku, Ali Larter, Jennifer Schwalbach, Will Ferrell, Jason Lee	United States	January 1, 2019	2001	R	105 min	Comedies, Cult Movies	Jay and Silent Bob's comic book alter egos have been sold to Hollywood without permission, so they head to Tinseltown to sabotage the production.
tt0103994	movie	Like Water for Chocolate	Como agua para chocolate	0	1992		105	Drama,Romance	7.1	16354	Movie	701346	Movie	Like Water for Chocolate	Alfonso Arau	Marco Leonardi, Lumi Cavazos, Regina Torné, Mario Iván Martínez, Ada Carrasco, Yareli Arizmendi, Claudette Maillé, Pilar Aranda	Mexico	November 1, 2019	1992	R	105 min	Classic Movies, Dramas, International Movies	When Pedro marries her sister, Tita throws herself into her cooking – and discovers she can transfer her emotions through the food she prepares.
tt0110222	movie	Kabhi Haan Kabhi Naa	Kabhi Haan Kabhi Naa	0	1994		158	Comedy,Drama,Music	7.8	16681	Movie	80157083	Movie	Kabhi Haan Kabhi Naa	Kundan Shah	Shah Rukh Khan, Suchitra Krishnamoorthi, Deepak Tijori, Rita Bhaduri, Satish Shah, Anjan Srivastav, Goga Kapoor, Tiku Talsania, Ravi Baswani, Naseeruddin Shah	India	May 15, 2017	1994	TV-14	151 min	Comedies, Dramas, International Movies	A dreamer falls for a girl who is in love with someone else and tries to create a rift between her and the man she loves.
tt0405094	movie	The Lives of Others	Das Leben der Anderen	0	2006		137	Drama,Mystery,Thriller	8.4	342479	Movie	70056425	Movie	The Lives of Others	Florian Henckel von Donnersmarck	Ulrich Mühe, Martina Gedeck, Sebastian Koch, Ulrich Tukur, Thomas Thieme, Hans-Uwe Bauer, Volkmar Kleinert, Matthias Brenner, Charly Hübner	Germany	March 15, 2019	2006	R	138 min	Dramas, International Movies, Thrillers	As a secret police agent eavesdrops on a successful writer in East Germany in 1984, he becomes increasingly fascinated by the man's life and politics.
